,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual
206,5,55000,17.84,1395,147.51,5,1851000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
207,3,25000,17.4,1497,117.3,5,750000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
208,6,36000,18.9,1197,81.86,5,400000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
209,6,40000,26.59,1248,74.0,5,530000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
210,3,25000,16.55,2498,105.0,6,870000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
211,3,30038,25.17,799,53.3,5,295000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
212,4,53000,27.28,1047,69.0,5,370000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
213,3,5000,21.21,1197,81.8,5,530000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
214,4,35000,24.04,999,67.0,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
215,8,62000,22.7,1498,89.84,5,470000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
216,6,42000,25.83,1498,99.0,5,390000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
217,6,80000,15.4,2179,120.0,7,920000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
218,8,60000,15.1,2179,140.0,7,550000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
219,7,45000,22.32,1582,126.32,5,635000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
220,4,50000,16.0,2179,140.0,7,1250000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
221,3,12000,24.7,796,47.3,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
222,3,12000,18.0,1497,117.6,5,960000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
223,3,15000,24.3,1248,88.5,5,750000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224,10,63000,16.47,1198,73.9,5,249000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
225,3,30000,17.6,2179,153.86,7,1400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
226,10,160800,20.0,1399,68.0,5,250000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
227,7,120000,22.32,1582,126.32,5,610000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
228,5,78247,21.7,1498,98.96,5,545000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
229,8,113000,22.32,1582,126.3,5,480000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
230,7,52000,18.6,1197,81.83,5,395000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
231,9,109000,12.99,2494,100.6,7,495000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
232,4,90000,18.9,1197,82.0,5,470000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
233,10,98000,22.07,1199,73.9,5,200000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
234,5,20000,21.19,1396,88.73,5,699000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
235,7,21717,20.51,998,67.04,5,340000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
236,7,40000,20.45,1461,83.8,5,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
237,4,50000,17.14,1497,117.6,5,1050000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,5,90000,19.6,1461,108.45,5,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
239,4,27876,20.4,1197,81.8,5,491000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
240,5,56000,12.63,1999,177.0,5,2890000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
241,13,57215,20.36,1197,78.9,5,160000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
242,2,5400,18.27,998,118.35,5,985000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
243,7,60000,23.4,1248,74.0,5,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
244,4,24800,23.84,1199,84.0,5,335000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
245,16,70000,19.7,796,46.3,5,85000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
246,3,20000,17.1,1199,88.51,5,740000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
247,8,34553,22.0,1197,81.8,5,375000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
248,3,40000,24.3,1248,88.5,5,810000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
249,11,350000,16.47,1198,73.9,5,173000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
250,4,50000,24.3,1248,88.5,5,700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
251,5,70000,25.32,1198,77.0,6,310000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
252,4,120000,15.4,1997,120.0,7,850000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
253,8,90000,22.54,1396,88.76,5,285000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
254,7,120000,23.4,1248,74.0,5,450000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
255,4,80000,19.67,1582,126.2,5,1100000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256,4,30000,15.4,1997,120.0,7,1080000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
257,7,66100,26.0,1498,98.6,5,530000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
258,4,50000,28.4,1248,74.02,5,680000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
259,4,42000,15.4,1997,120.0,7,1025000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
260,4,55000,18.6,1197,81.83,5,650000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
261,9,110699,20.36,1197,78.9,5,194000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
262,2,5000,21.4,1197,83.1,5,686000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
263,5,50000,22.74,796,47.3,5,200000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
264,11,44000,19.1,1197,85.8,5,250000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265,3,90000,24.3,1248,88.5,5,730000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
266,5,55000,17.01,1591,121.3,5,650000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
267,4,45000,24.3,1248,88.5,5,790000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
268,4,30000,21.4,1197,83.1,5,620000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
269,8,50000,17.01,1591,121.3,5,510000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270,8,20000,15.37,1196,73.0,5,375000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
271,4,19843,21.21,1197,81.8,5,620000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
272,10,30000,11.4,2953,153.86,7,950000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
273,4,52300,13.68,2393,147.51,7,1450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
274,5,40000,18.0,1497,117.3,5,845000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
275,7,61500,23.4,1248,74.0,5,390000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
276,6,59000,18.0,1198,86.7,5,395000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
277,3,40000,18.9,1197,81.86,5,450000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
278,8,60000,17.68,1968,174.33,5,1700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
279,8,61000,18.9,1197,82.0,5,325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
280,5,70000,25.32,1198,77.0,6,350000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
281,8,63000,15.1,2179,140.0,7,650000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
282,9,58000,12.3,1796,185.0,5,1250000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
283,4,22000,28.4,1248,74.02,5,750000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
284,11,57977,17.0,1497,118.0,5,299000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
285,3,13000,12.19,1997,237.36,4,7000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
286,9,67000,17.33,1998,189.08,4,1325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
287,7,48242,20.77,1248,88.76,7,524000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
288,9,68000,20.0,1399,68.05,5,169000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
289,7,40000,20.77,1248,88.8,7,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
290,9,98000,12.07,2967,241.4,7,2000000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
291,8,113450,23.4,1248,74.0,5,380000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292,3,80000,20.51,998,67.0,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
293,1,1000,20.3,1086,68.0,5,565000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
294,6,20292,20.51,998,67.04,5,335000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
295,11,67900,12.05,2179,120.0,7,300000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
296,6,40000,15.4,1997,120.0,7,1051000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
297,4,60000,24.0,1186,73.97,5,510000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
298,3,25000,24.04,999,67.0,5,370000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
299,15,70000,18.9,998,67.1,5,200000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300,3,21000,27.39,1248,74.0,5,625000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
301,3,39000,16.36,2179,140.0,7,1290000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
302,4,30000,15.8,1591,121.3,5,890000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
303,9,61000,22.32,1582,126.3,5,420000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
304,4,5743,20.4,1197,83.11,5,500000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
305,3,24200,18.9,1197,81.86,5,600000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
306,4,57000,27.39,1248,74.0,5,590000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
307,10,58000,20.36,1197,78.9,5,190000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
308,4,15000,19.44,1198,67.0,7,500000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
309,4,10000,23.1,998,67.04,5,450000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310,6,100000,15.1,2179,140.0,7,650000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
311,1,2000,11.29,2998,335.0,2,8250000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
312,1,10000,20.52,1197,81.8,5,500000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
313,12,43000,19.7,796,46.3,5,140000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
314,8,64000,18.0,1198,86.7,5,349000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
315,7,30000,20.51,998,67.06,5,325000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
316,7,63000,17.8,1497,117.3,5,435000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
317,3,28000,31.79,998,58.33,5,455000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
318,3,25000,9.17,2995,335.25,7,6200000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
319,4,32226,17.8,1497,117.3,5,755000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
320,7,65000,23.95,998,67.05,5,245000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
321,2,14000,20.8,1493,113.4,5,1350000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
322,3,15000,24.04,999,67.0,5,310000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
323,3,30000,14.28,1998,254.7,4,5500000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
324,3,32000,19.3,1248,73.9,5,675000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
325,2,30000,20.52,1197,81.8,5,500000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
326,11,25000,20.36,1197,78.9,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
327,5,35000,15.4,2179,120.0,7,1450000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
328,8,140000,12.05,2179,120.0,8,530000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
329,7,65597,22.7,1498,89.84,5,575000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
330,4,35000,18.6,1197,81.83,5,550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
331,7,160000,26.21,1248,88.5,5,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
332,1,7124,21.01,1197,81.8,5,643000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
333,2,15000,18.1,999,123.24,5,1000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
334,5,34000,18.9,1197,82.0,5,550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
335,10,280000,20.54,1598,103.6,5,300000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
336,3,40000,20.3,1199,84.0,5,470000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
337,7,77000,26.0,1498,98.6,5,525000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
338,4,15000,19.44,1198,67.0,7,469000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
339,9,60000,20.92,998,67.1,5,210000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
340,8,120000,22.74,796,47.3,5,200000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
341,2,2500,23.01,999,67.0,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
342,8,50000,16.36,2179,187.7,5,2150000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
343,5,46500,23.1,998,67.04,5,340000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
344,16,5000,19.7,796,46.3,5,95000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
345,9,68000,22.9,1248,74.0,5,381000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
346,10,45000,14.94,2143,204.0,5,775000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
347,4,20000,28.4,1248,74.02,5,700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
348,4,106000,28.09,1248,88.5,5,675000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
349,6,28000,18.0,1497,117.3,5,670000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
350,3,50000,16.0,2179,140.0,7,1050000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
351,2,19000,13.38,2993,265.0,5,7900000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
352,10,55000,17.0,1497,118.0,5,360000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
353,4,53000,25.83,1498,99.0,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
354,7,89000,22.32,1582,126.32,5,470000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
355,3,22000,24.7,796,47.3,5,304000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
356,7,69000,26.0,1498,98.6,5,490000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
357,5,155000,15.4,1997,120.0,7,864000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
358,8,85000,16.0,2179,140.0,7,480000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
359,2,3600,20.52,1197,81.8,5,575000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
360,2,5000,21.4,1197,83.1,5,686000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
361,6,143000,12.99,2494,100.0,7,780000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
362,3,24000,17.68,1968,174.33,5,3490000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
363,2,28000,17.41,1956,167.68,5,1699000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
364,2,44000,28.4,1248,74.0,5,800000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
365,3,10000,21.4,1197,83.1,5,680000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
366,11,200000,11.5,2982,171.0,7,1200000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
367,9,187031,12.99,2494,100.0,8,525000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
368,2,22346,17.0,1497,121.36,5,955000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
369,9,120000,21.9,1396,90.0,5,350000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
370,1,1000,17.03,1462,103.26,5,800000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
371,16,56700,19.7,796,46.3,5,75000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
372,6,170000,16.0,2179,140.0,7,825000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
373,2,60000,17.3,1497,121.0,8,1476000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
374,3,40000,18.2,1199,88.7,5,670000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
375,9,28000,19.7,796,46.3,5,180000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
376,4,35000,18.9,1197,81.86,5,490000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
377,4,20000,21.4,1197,83.1,5,550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
378,7,40000,20.36,1197,78.9,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
379,2,35000,13.68,2393,147.8,8,1500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
380,9,74000,20.0,1399,68.05,5,190000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
381,7,46500,20.45,1461,83.8,5,460000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
382,2,8000,21.21,1197,81.8,5,650000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
383,5,120000,28.09,1248,88.5,5,700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
384,4,34000,20.4,1197,81.8,5,455000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
385,7,54000,22.0,1197,81.8,5,365000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
386,7,11275,19.1,1197,85.8,5,470000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
387,3,35000,12.9,2755,174.5,7,2950000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
388,9,48000,22.9,1248,74.0,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
389,6,68000,19.87,1461,83.8,5,550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
390,2,23000,13.9,1799,130.2,5,1519000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
391,3,31500,28.4,1248,74.02,5,740000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
392,8,73000,25.8,1498,98.6,5,325000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
393,1,10000,20.7,1197,81.86,5,600000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
394,8,208000,25.8,1498,98.6,5,300000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
395,11,30000,20.36,1197,78.9,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
396,5,83000,26.6,998,58.16,5,345000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
397,3,60000,15.4,2523,75.0,7,900000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
398,5,83000,16.0,1997,140.0,7,1025000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
399,4,58132,12.4,2499,134.0,5,1450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
400,6,34000,20.4,1197,81.8,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
401,7,45120,25.8,1498,98.6,5,367000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
402,2,15000,18.9,1197,81.86,5,535000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
403,2,15000,19.34,1462,103.0,7,805000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
404,1,1000,15.81,1451,141.0,5,1488000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
405,9,64000,20.36,1197,78.9,5,250000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
406,10,98000,14.21,2143,203.0,5,700000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
407,5,65000,24.3,1248,88.5,5,675000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
408,6,84000,28.4,1248,74.0,5,425000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
409,6,33000,22.74,796,47.3,5,260000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
410,5,55670,17.8,1497,117.3,5,700000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
411,4,50000,27.39,1248,74.0,5,560000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
412,15,148000,16.8,1493,110.0,5,155000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
413,5,47000,15.15,2967,240.0,5,5975000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
414,2,18000,19.01,1462,103.26,7,800000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
415,10,52420,22.69,1995,190.0,5,750000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
416,6,10000,18.9,1197,82.0,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
417,5,40000,13.68,2393,147.8,8,1380000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
418,6,50000,15.4,2179,120.0,7,1000000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
419,3,50000,17.5,1373,91.1,7,700000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
420,12,76963,17.5,1298,85.8,5,230000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
421,5,52890,18.12,1995,190.0,5,2800000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
422,5,45000,30.46,796,47.3,5,350000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
423,3,25000,27.39,1248,74.0,5,825000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
424,3,10103,25.17,799,53.3,5,325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
